,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Code Description,Type
196,2020-10-06,05:41,Tuesday,DON MILLS STATION,MUSC,0,0,W,SHP,6196,Miscellaneous Speed Control,SUB RMENU CODE
197,2020-10-06,05:53,Tuesday,GREENWOOD STATION,MUSC,0,0,E,BD,5238,Miscellaneous Speed Control,SUB RMENU CODE
198,2020-10-06,06:06,Tuesday,EGLINTON STATION,EUNEA,3,6,N,YU,5831,No Equipment Available,SUB RMENU CODE
199,2020-10-06,06:51,Tuesday,LAWRENCE EAST STATION,TRNCA,0,0,N/A,SRT,0,,
200,2020-10-06,07:34,Tuesday,WARDEN STATION,TUMVS,4,7,S,YU,6126,Operator Violated Signal,SUB RMENU CODE
201,2020-10-06,07:59,Tuesday,WARDEN STATION,SUDP,4,7,E,BD,5265,Disorderly Patron,SUB RMENU CODE
202,2020-10-06,08:12,Tuesday,CHESTER STATION,TUSC,0,0,E,BD,5132,Operator Overspeeding,SUB RMENU CODE
203,2020-10-06,08:16,Tuesday,ROYAL YORK STATION,EUSC,0,0,E,BD,5234,Speed Control Equipment  ,SUB RMENU CODE
204,2020-10-06,09:51,Tuesday,ROYAL YORK STATION,TUSC,0,0,E,BD,5224,Operator Overspeeding,SUB RMENU CODE
205,2020-10-06,10:01,Tuesday,ST GEORGE BD STATION,SUDP,3,6,E,BD,5188,Disorderly Patron,SUB RMENU CODE
206,2020-10-06,10:31,Tuesday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,SUB RMENU CODE
207,2020-10-06,11:14,Tuesday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,SUB RMENU CODE
208,2020-10-06,11:41,Tuesday,KING STATION,MUI,41,43,N,YU,5881,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
209,2020-10-06,13:27,Tuesday,OSGOODE STATION,MUATC,0,0,N,YU,5686,ATC Project,SUB RMENU CODE
210,2020-10-06,13:29,Tuesday,DUNDAS STATION,MUPAA,0,0,S,YU,6031,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
211,2020-10-06,13:37,Tuesday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,SUB RMENU CODE
212,2020-10-06,13:50,Tuesday,COXWELL STATION,TUMVS,0,0,E,BD,5038,Operator Violated Signal,SUB RMENU CODE
213,2020-10-06,15:29,Tuesday,WARDEN STATION,EUSC,0,0,S,YU,5731,Speed Control Equipment  ,SUB RMENU CODE
214,2020-10-06,15:31,Tuesday,OLD MILL STATION,TUSC,0,0,E,BD,5356,Operator Overspeeding,SUB RMENU CODE
215,2020-10-06,15:47,Tuesday,MCCOWAN STATION,ERNEA,5,10,S,SRT,0,No Equipment Available,SRT RMENU CODE
216,2020-10-06,15:57,Tuesday,FINCH STATION,MUIRS,0,0,N/A,YU,1232,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
217,2020-10-06,16:46,Tuesday,ROYAL YORK STATION,MUSC,0,0,E,BD,5234,Miscellaneous Speed Control,SUB RMENU CODE
218,2020-10-06,17:06,Tuesday,DOWNSVIEW PARK STATION,SUROB,0,0,N,YU,5711,Robbery,SUB RMENU CODE
219,2020-10-06,17:28,Tuesday,DAVISVILLE STATION,PUMEL,0,0,N/A,YU,0,Escalator/Elevator Incident,SUB RMENU CODE
220,2020-10-06,18:21,Tuesday,MCCOWAN CARHOUSE,MRO,0,0,N/A,SRT,0,Miscellaneous Other,SRT RMENU CODE
221,2020-10-06,18:48,Tuesday,ST CLAIR WEST STATION,EUBO,3,6,S,YU,5871,Body,SUB RMENU CODE
222,2020-10-06,21:52,Tuesday,RUNNYMEDE STATION,SUUT,11,17,W,BD,5076,Unauthorized at Track Level,SUB RMENU CODE
223,2020-10-06,22:00,Tuesday,WARDEN STATION,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
224,2020-10-06,22:51,Tuesday,INGLIS BUILDING,MUIE,0,0,N/A,999,0,Injured Employee,SUB RMENU CODE
225,2020-10-06,23:00,Tuesday,WARDEN STATION,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
226,2020-10-06,23:21,Tuesday,FINCH STATION,MUSC,0,0,N,YU,6101,Miscellaneous Speed Control,SUB RMENU CODE
227,2020-10-07,00:41,Wednesday,VAUGHAN MC STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
228,2020-10-07,01:15,Wednesday,DOWNSVIEW PARK STATION,SUAP,4,9,S,YU,5546,Assault / Patron Involved,SUB RMENU CODE
229,2020-10-07,02:43,Wednesday,SHEPPARD STATION,SUO,0,0,N/A,YU,0,Passenger Other,SUB RMENU CODE
230,2020-10-07,03:03,Wednesday,SHEPPARD STATION,SUDP,0,0,N/A,YU,0,Disorderly Patron,SUB RMENU CODE
231,2020-10-07,05:59,Wednesday,OLD MILL STATION,MUSC,0,0,E,BD,5148,Miscellaneous Speed Control,SUB RMENU CODE
232,2020-10-07,06:07,Wednesday,MCCOWAN STATION,ERNEA,5,10,S,SRT,3000,No Equipment Available,SRT RMENU CODE
233,2020-10-07,06:25,Wednesday,UNION STATION,MUIR,0,0,N,YU,0,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
234,2020-10-07,07:17,Wednesday,EGLINTON STATION,MUTD,0,0,N,YU,6136,Training Department Related Delays,SUB RMENU CODE
235,2020-10-07,07:55,Wednesday,SHEPPARD WEST STATION,MUATC,3,6,N,YU,5686,ATC Project,SUB RMENU CODE
236,2020-10-07,08:36,Wednesday,KIPLING STATION,MUTO,3,6,E,BD,5038,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
237,2020-10-07,08:43,Wednesday,CASTLE FRANK STATION,SUAP,0,0,W,BD,0,Assault / Patron Involved,SUB RMENU CODE
238,2020-10-07,08:44,Wednesday,SHERBOURNE STATION,SUDP,0,0,W,BD,5041,Disorderly Patron,SUB RMENU CODE
239,2020-10-07,09:06,Wednesday,BLOOR STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
240,2020-10-07,09:43,Wednesday,COXWELL STATION,TUO,3,6,W,BD,5211,Transportation Department - Other,SUB RMENU CODE
241,2020-10-07,10:48,Wednesday,FINCH STATION,SUAP,0,0,N/A,YU,0,Assault / Patron Involved,SUB RMENU CODE
242,2020-10-07,11:46,Wednesday,ISLINGTON STATION,MUIE,0,0,N/A,BD,0,Injured Employee,SUB RMENU CODE
243,2020-10-07,12:07,Wednesday,JANE STATION,MUPAA,6,9,W,BD,5290,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
244,2020-10-07,12:10,Wednesday,FINCH WEST STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
245,2020-10-07,13:59,Wednesday,MCCOWAN STATION,MRTO,5,10,S,SRT,3009,Timeout,SRT RMENU CODE
246,2020-10-07,14:02,Wednesday,COLLEGE STATION,EUSC,0,0,S,YU,5731,Speed Control Equipment  ,SUB RMENU CODE
247,2020-10-07,14:16,Wednesday,ISLINGTON STATION,PUTDN,0,0,E,BD,5301,,
248,2020-10-07,15:05,Wednesday,MCCOWAN STATION,ERNEA,5,10,S,SRT,3000,No Equipment Available,SRT RMENU CODE
249,2020-10-07,15:49,Wednesday,CASTLE FRANK STATION,MUPAA,3,6,E,BD,5165,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
250,2020-10-07,15:54,Wednesday,ISLINGTON STATION,TUMVS,0,0,E,BD,5302,Operator Violated Signal,SUB RMENU CODE
251,2020-10-07,16:01,Wednesday,WARDEN STATION,SUUT,0,0,E,BD,5038,Unauthorized at Track Level,SUB RMENU CODE
252,2020-10-07,16:20,Wednesday,BROADVIEW STATION,SUAP,0,0,E,BD,5293,Assault / Patron Involved,SUB RMENU CODE
253,2020-10-07,17:04,Wednesday,SUMMERHILL STATION,PUSNT,0,0,S,YU,5851,Signal Problem - No Trouble,SUB RMENU CODE
254,2020-10-07,18:25,Wednesday,VAUGHAN MC STATION,EUDO,3,6,S,YU,5566,Door Problems - Faulty Equipment,SUB RMENU CODE
255,2020-10-07,18:45,Wednesday,LAWRENCE STATION,MUIR,5,8,S,YU,5806,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
256,2020-10-07,18:58,Wednesday,VAUGHAN MC STATION,MUSAN,3,6,S,YU,5556,Unsanitary Vehicle,SUB RMENU CODE
257,2020-10-07,20:14,Wednesday,VAUGHAN MC STATION,TUO,3,6,S,YU,5651,Transportation Department - Other,SUB RMENU CODE
258,2020-10-07,20:17,Wednesday,DAVISVILLE STATION,PUSTS,5,8,N,YU,5441,Signals - Train Stops,SUB RMENU CODE
259,2020-10-07,21:14,Wednesday,WARDEN STATION,PUSTS,0,0,N,YU,6126,Signals - Train Stops,SUB RMENU CODE
260,2020-10-07,21:32,Wednesday,WARDEN STATION,SUROB,0,0,E,BD,5156,Robbery,SUB RMENU CODE
261,2020-10-07,22:00,Wednesday,WARDEN STATION,MUO,0,0,N/A,N/A,0,Miscellaneous Other,SUB RMENU CODE
262,2020-10-07,22:21,Wednesday,BLOOR STATION,SUROB,5,10,S,YU,5516,Robbery,SUB RMENU CODE
263,2020-10-07,22:23,Wednesday,KEELE STATION,SUDP,0,0,W,BD,5371,Disorderly Patron,SUB RMENU CODE
264,2020-10-07,22:33,Wednesday,FINCH STATION,TUO,5,10,S,YU,5561,Transportation Department - Other,SUB RMENU CODE
265,2020-10-07,23:00,Wednesday,WARDEN STATION,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
266,2020-10-07,23:09,Wednesday,ST. ANDREW STATION,MUIS,0,0,S,YU,6121,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
267,2020-10-07,23:51,Wednesday,DUNDAS WEST STATION,SUUT,0,0,W,BD,5296,Unauthorized at Track Level,SUB RMENU CODE
268,2020-10-08,00:39,Thursday,BLOOR STATION,SUAP,3,8,N,YU,6036,Assault / Patron Involved,SUB RMENU CODE
269,2020-10-08,01:37,Thursday,WARDEN STATION,MUSAN,6,12,W,BD,5041,Unsanitary Vehicle,SUB RMENU CODE
270,2020-10-08,02:12,Thursday,VAUGHAN MC STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
271,2020-10-08,05:58,Thursday,KEELE STATION,EUOE,5,10,W,BD,5005,Rail Cars & Shops Opr. Error,SUB RMENU CODE
272,2020-10-08,06:00,Thursday,TORONTO TRANSIT COMMIS,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
273,2020-10-08,06:00,Thursday,TORONTO TRANSIT COMMIS,MUO,0,0,N/A,SHP,0,Miscellaneous Other,SUB RMENU CODE
274,2020-10-08,06:00,Thursday,TORONTO TRANSIT COMMIS,MRO,0,0,N/A,SRT,0,Miscellaneous Other,SRT RMENU CODE
275,2020-10-08,06:07,Thursday,MCCOWAN STATION,ERNEA,5,10,S,SRT,0,No Equipment Available,SRT RMENU CODE
276,2020-10-08,07:15,Thursday,ST CLAIR WEST STATION,MUPAA,0,0,N,YU,5456,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
277,2020-10-08,07:37,Thursday,GLENCAIRN STATION,SUROB,0,0,N/A,YU,0,Robbery,SUB RMENU CODE
278,2020-10-08,07:39,Thursday,WARDEN STATION,PUMST,0,0,N/A,YU,0,Station Stairway Incident ,SUB RMENU CODE
279,2020-10-08,08:28,Thursday,CHESTER STATION,TUSC,0,0,E,BD,5322,Operator Overspeeding,SUB RMENU CODE
280,2020-10-08,09:43,Thursday,QUEEN STATION,MUSC,0,0,N,YU,5481,Miscellaneous Speed Control,SUB RMENU CODE
281,2020-10-08,10:43,Thursday,WARDEN STATION,TUO,3,6,N,YU,5741,Transportation Department - Other,SUB RMENU CODE
282,2020-10-08,11:17,Thursday,DON MILLS STATION,PUSTS,4,9,E,SHP,6196,Signals - Train Stops,SUB RMENU CODE
283,2020-10-08,11:49,Thursday,WARDEN STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
284,2020-10-08,12:20,Thursday,ELLESMERE STATION,TRNCA,0,0,N/A,SRT,0,,
285,2020-10-08,12:48,Thursday,COLLEGE STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
286,2020-10-08,13:32,Thursday,DUNDAS STATION,MUIRS,0,0,N,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
287,2020-10-08,13:49,Thursday,DONLANDS STATION,SUDP,0,0,W,BD,5301,Disorderly Patron,SUB RMENU CODE
288,2020-10-08,14:02,Thursday,MCCOWAN STATION,ERNEA,5,10,S,SRT,0,No Equipment Available,SRT RMENU CODE
289,2020-10-08,14:17,Thursday,VAUGHAN MC STATION,MUNOA,4,8,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,SUB RMENU CODE
290,2020-10-08,14:31,Thursday,EGLINTON STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
291,2020-10-08,15:14,Thursday,PAPE STATION,MUIS,0,0,W,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
292,2020-10-08,15:17,Thursday,DAVISVILLE STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
293,2020-10-08,15:59,Thursday,KENNEDY BD STATION,SUROB,3,6,W,BD,5331,Robbery,SUB RMENU CODE
294,2020-10-08,16:10,Thursday,EGLINTON STATION,SUDP,5,8,S,YU,5756,Disorderly Patron,SUB RMENU CODE
295,2020-10-08,16:14,Thursday,CASTLE FRANK STATION,MUPAA,3,6,E,BD,5236,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
296,2020-10-08,16:25,Thursday,EGLINTON STATION,PUMEL,0,0,N/A,YU,0,Escalator/Elevator Incident,SUB RMENU CODE
297,2020-10-08,16:35,Thursday,WARDEN STATION,PUMEL,0,0,N/A,YU,0,Escalator/Elevator Incident,SUB RMENU CODE
298,2020-10-08,17:05,Thursday,DUPONT STATION,MUI,25,28,N,YU,5606,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
299,2020-10-08,17:14,Thursday,WARDEN STATION,SUAE,0,0,N/A,BD,0,Assault / Employee Involved,SUB RMENU CODE
300,2020-10-08,17:17,Thursday,KENNEDY BD STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident,SUB RMENU CODE
301,2020-10-08,18:00,Thursday,EGLINTON STATION,MUPAA,4,7,N,YU,5471,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
302,2020-10-08,18:31,Thursday,OSGOODE STATION,SUO,0,0,N,YU,5886,Passenger Other,SUB RMENU CODE
303,2020-10-08,19:10,Thursday,WARDEN STATION,EUDO,9,15,W,BD,5306,Door Problems - Faulty Equipment,SUB RMENU CODE
304,2020-10-08,19:30,Thursday,VAUGHAN MC STATION,TUNIP,4,7,S,YU,5846,Operator Not In Position,SUB RMENU CODE
305,2020-10-08,20:05,Thursday,KIPLING STATION,MUSAN,6,12,E,BD,5232,Unsanitary Vehicle,SUB RMENU CODE
306,2020-10-08,21:47,Thursday,MAIN STREET STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
307,2020-10-08,21:50,Thursday,FINCH STATION,EUDO,3,8,S,YU,5706,Door Problems - Faulty Equipment,SUB RMENU CODE
308,2020-10-08,22:00,Thursday,WARDEN STATION,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
309,2020-10-08,22:01,Thursday,VICTORIA PARK STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
310,2020-10-08,23:00,Thursday,WARDEN STATION,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
311,2020-10-08,23:16,Thursday,FINCH STATION,MUSC,0,0,N,YU,5481,Miscellaneous Speed Control,SUB RMENU CODE
312,2020-10-09,00:32,Friday,FINCH WEST STATION,MUPAA,0,0,N,YU,5541,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
313,2020-10-09,02:04,Friday,PIONEER VILLAGE STATIO,SUDP,0,0,N/A,YU,0,Disorderly Patron,SUB RMENU CODE
314,2020-10-09,02:23,Friday,WARDEN STATION,SUO,0,0,N/A,YU,0,Passenger Other,SUB RMENU CODE
315,2020-10-09,02:53,Friday,MCCOWAN YARD,SRO,0,0,N/A,SRT,3013,Passenger Other,SRT RMENU CODE
316,2020-10-09,05:50,Friday,WARDEN STATION,PUTWZ,5,0,E,BD,5144,Work Zone Problems - Track,SUB RMENU CODE
317,2020-10-09,06:02,Friday,WARDEN STATION,TUOS,0,0,N,YU,5401,Operator Overshot Platform,SUB RMENU CODE
318,2020-10-09,06:05,Friday,WARDEN STATION,TUOS,0,0,N,YU,5536,Operator Overshot Platform,SUB RMENU CODE
319,2020-10-09,06:07,Friday,MCCOWAN STATION,ERNEA,5,10,S,SRT,0,No Equipment Available,SRT RMENU CODE
320,2020-10-09,07:06,Friday,KEELE STATION,MUSC,0,0,W,BD,5070,Miscellaneous Speed Control,SUB RMENU CODE
321,2020-10-09,08:59,Friday,CASTLE FRANK STATION,SUO,4,7,W,BD,5121,Passenger Other,SUB RMENU CODE
322,2020-10-09,09:02,Friday,ISLINGTON STATION,MUSC,0,0,W,BD,5296,Miscellaneous Speed Control,SUB RMENU CODE
323,2020-10-09,09:24,Friday,KEELE STATION,MUSC,0,0,W,BD,5354,Miscellaneous Speed Control,SUB RMENU CODE
324,2020-10-09,10:51,Friday,BLOOR STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
325,2020-10-09,10:56,Friday,OLD MILL STATION,EUSC,0,0,W,BD,5224,Speed Control Equipment  ,SUB RMENU CODE
326,2020-10-09,11:20,Friday,WARDEN STATION,MUO,0,0,S,YU,5921,Miscellaneous Other,SUB RMENU CODE
327,2020-10-09,12:00,Friday,SUMMERHILL STATION,SUDP,3,6,N,YU,5471,Disorderly Patron,SUB RMENU CODE
328,2020-10-09,12:16,Friday,SUMMERHILL STATION,SUDP,0,0,S,YU,5531,Disorderly Patron,SUB RMENU CODE
329,2020-10-09,12:22,Friday,VAUGHAN MC STATION,TUNIP,3,6,S,YU,5711,Operator Not In Position,SUB RMENU CODE
330,2020-10-09,12:44,Friday,MAIN STREET STATION,MUSC,0,0,W,BD,5331,Miscellaneous Speed Control,SUB RMENU CODE
331,2020-10-09,12:53,Friday,VICTORIA PARK STATION,MUPAA,0,0,E,BD,5256,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
332,2020-10-09,13:05,Friday,WARDEN STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident,SUB RMENU CODE
333,2020-10-09,14:01,Friday,WARDEN STATION,TUSC,0,0,N,YU,5791,Operator Overspeeding,SUB RMENU CODE
334,2020-10-09,14:18,Friday,FINCH STATION,MUTO,3,6,N,YU,5564,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
335,2020-10-09,14:37,Friday,WARDEN STATION,MUPLB,14,17,S,YU,5891,Fire/Smoke Plan B - Source TTC,SUB RMENU CODE
336,2020-10-09,14:55,Friday,ST CLAIR STATION,PUMST,0,0,N/A,YU,0,Station Stairway Incident ,SUB RMENU CODE
337,2020-10-09,15:31,Friday,OLD MILL STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident,SUB RMENU CODE
338,2020-10-09,15:52,Friday,VAUGHAN MC STATION,MUIE,3,6,S,YU,5466,Injured Employee,SUB RMENU CODE
339,2020-10-09,18:14,Friday,UNION STATION,MUDD,5,8,N,YU,5671,Door Problems - Debris Related,SUB RMENU CODE
340,2020-10-09,18:59,Friday,EGLINTON STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
341,2020-10-09,19:09,Friday,QUEEN STATION,MUATC,5,8,S,YU,5386,ATC Project,SUB RMENU CODE
342,2020-10-09,20:07,Friday,DOWNSVIEW PARK STATION,MUATC,3,6,S,YU,5996,ATC Project,SUB RMENU CODE
343,2020-10-09,21:58,Friday,CASTLE FRANK STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
344,2020-10-09,22:00,Friday,WARDEN STATION,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
345,2020-10-09,22:49,Friday,SHEPPARD WEST STATION,MUATC,4,9,S,YU,5996,ATC Project,SUB RMENU CODE
346,2020-10-09,22:51,Friday,FINCH STATION,MUIE,3,8,S,YU,5846,Injured Employee,SUB RMENU CODE
347,2020-10-09,23:13,Friday,DUNDAS WEST STATION,MUIS,0,0,W,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
348,2020-10-09,23:16,Friday,WARDEN STATION,SUDP,0,0,W,BD,5065,Disorderly Patron,SUB RMENU CODE
349,2020-10-09,23:33,Friday,JANE STATION,PUSRA,3,9,E,BD,5063,Subway Radio System Fault ,SUB RMENU CODE
350,2020-10-09,23:45,Friday,MAIN STREET STATION,MUIS,0,0,E,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
351,2020-10-09,23:57,Friday,PAPE STATION,PUSRA,3,9,E,BD,5063,Subway Radio System Fault ,SUB RMENU CODE
352,2020-10-10,00:03,Saturday,OSGOODE STATION,MUATC,4,9,N,YU,5896,ATC Project,SUB RMENU CODE
353,2020-10-10,00:10,Saturday,ST GEORGE BD STATION,SUUT,0,0,W,BD,5098,Unauthorized at Track Level,SUB RMENU CODE
354,2020-10-10,00:22,Saturday,WARDEN STATION,MUATC,7,12,S,YU,5996,ATC Project,SUB RMENU CODE
355,2020-10-10,00:54,Saturday,QUEEN STATION,MUSC,3,8,N,YU,5996,Miscellaneous Speed Control,SUB RMENU CODE
356,2020-10-10,01:20,Saturday,ROYAL YORK STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
357,2020-10-10,01:40,Saturday,DUNDAS WEST STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
358,2020-10-10,01:44,Saturday,FINCH STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
359,2020-10-10,05:53,Saturday,EGLINTON STATION,TUNOA,5,10,N,YU,0,No Operator Immediately Available ,SUB RMENU CODE
360,2020-10-10,06:12,Saturday,SHEPPARD WEST STATION,MUATC,14,34,N,YU,6066,ATC Project,SUB RMENU CODE
361,2020-10-10,06:30,Saturday,VAUGHAN MC STATION,MUO,10,25,N,YU,5921,Miscellaneous Other,SUB RMENU CODE
362,2020-10-10,06:51,Saturday,ST CLAIR WEST STATION,MUTO,0,0,S,YU,5536,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
363,2020-10-10,06:58,Saturday,MAIN STREET STATION,EUSC,0,0,W,BD,5224,Speed Control Equipment  ,SUB RMENU CODE
364,2020-10-10,07:32,Saturday,BATHURST STATION,MUSC,0,0,W,BD,5223,Miscellaneous Speed Control,SUB RMENU CODE
365,2020-10-10,08:08,Saturday,KENNEDY BD STATION,MUPAA,0,0,W,BD,5156,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
366,2020-10-10,10:23,Saturday,MAIN STREET STATION,EUSC,0,0,W,BD,5224,Speed Control Equipment  ,SUB RMENU CODE
367,2020-10-10,11:03,Saturday,PIONEER VILLAGE STATIO,MUATC,8,12,N,YU,5911,ATC Project,SUB RMENU CODE
368,2020-10-10,12:50,Saturday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available ,SUB RMENU CODE
369,2020-10-10,13:11,Saturday,DUNDAS STATION,MUIRS,0,0,N,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
370,2020-10-10,13:25,Saturday,WARDEN STATION,SUDP,3,6,S,YU,5896,Disorderly Patron,SUB RMENU CODE
371,2020-10-10,13:53,Saturday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,SUB RMENU CODE
372,2020-10-10,14:08,Saturday,QUEEN STATION,SUPOL,6,9,S,YU,5411,Held By Polce - Non-TTC Related,SUB RMENU CODE
373,2020-10-10,14:31,Saturday,ST GEORGE YUS STATION,SUAP,6,9,S,YU,5701,Assault / Patron Involved,SUB RMENU CODE
374,2020-10-10,14:39,Saturday,BAY STATION,SUAP,6,10,E,BD,5167,Assault / Patron Involved,SUB RMENU CODE
375,2020-10-10,15:24,Saturday,SHEPPARD-YONGE STATION,MUIR,5,10,E,SHP,6176,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
376,2020-10-10,15:33,Saturday,BAYVIEW STATION,TUMVS,9,14,W,SHP,6191,Operator Violated Signal,SUB RMENU CODE
377,2020-10-10,15:34,Saturday,BLOOR STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
378,2020-10-10,17:08,Saturday,KIPLING STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
379,2020-10-10,17:17,Saturday,KENNEDY BD STATION,XXXXX,0,0,N/A,BD,0,,
380,2020-10-10,17:41,Saturday,VAUGHAN MC STATION,MUCL,5,8,S,YU,0,Divisional Clerk Related,SUB RMENU CODE
381,2020-10-10,18:32,Saturday,DUFFERIN STATION,SUO,20,24,W,BD,5168,Passenger Other,SUB RMENU CODE
382,2020-10-10,18:40,Saturday,OSSINGTON STATION,TUCC,8,13,E,BD,5356,Transit Control Related Problems,SUB RMENU CODE
383,2020-10-10,18:44,Saturday,MAIN STREET STATION,MUIS,0,0,W,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
384,2020-10-10,19:15,Saturday,GREENWOOD STATION,SUAP,0,0,E,BD,5050,Assault / Patron Involved,SUB RMENU CODE
385,2020-10-10,19:41,Saturday,VAUGHAN MC STATION,MUNOA,5,10,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,SUB RMENU CODE
386,2020-10-10,20:06,Saturday,PAPE STATION,MUIRS,0,0,E,BD,5348,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
387,2020-10-10,20:16,Saturday,SUMMERHILL STATION,SUDP,12,17,N,YU,5921,Disorderly Patron,SUB RMENU CODE
388,2020-10-10,21:29,Saturday,VAUGHAN MC STATION,MUTO,5,10,S,YU,6041,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
389,2020-10-10,21:44,Saturday,BATHURST STATION,MUIS,0,0,W,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
390,2020-10-10,22:00,Saturday,WARDEN STATION,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
391,2020-10-10,22:19,Saturday,KENNEDY BD STATION,TUMVS,0,0,E,BD,5167,Operator Violated Signal,SUB RMENU CODE
392,2020-10-10,23:22,Saturday,OSGOODE STATION,MUATC,0,0,N,YU,5991,ATC Project,SUB RMENU CODE
393,2020-10-10,23:42,Saturday,DON MILLS STAITON,MUIS,0,0,N/A,N/A,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
